game_date,game_id,period,number_original,clock,player1,player2,known_defender,locX,locY,possession,defender_name,slug_team,slug_opp,minutes_remaining,seconds_remaining,event_type,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,shot_attempted_flag,shot_made_flag,shot_type,defense_category
2024-11-18,22400251,2,183,10:43,Kyle Anderson,NA,NA,49,65,1,Amir Coffey,LAC,GSW,10,43,Made Shot,Hook Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,1,1,2pt,Less Than 10 Ft
2024-11-18,22400251,2,183,10:43,Kyle Anderson,NA,NA,49,65,1,Ivica Zubac,LAC,GSW,10,43,Made Shot,Hook Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,1,1,2pt,Less Than 10 Ft
2024-11-18,22400251,2,183,10:43,Kyle Anderson,NA,NA,49,65,1,Kevin Porter Jr.,LAC,GSW,10,43,Made Shot,Hook Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,1,1,2pt,Less Than 10 Ft
2024-11-18,22400251,2,183,10:43,Kyle Anderson,NA,NA,49,65,1,Nicolas Batum,LAC,GSW,10,43,Made Shot,Hook Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,1,1,2pt,Less Than 10 Ft
2024-11-18,22400251,2,183,10:43,Kyle Anderson,NA,NA,49,65,1,Terance Mann,LAC,GSW,10,43,Made Shot,Hook Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,1,1,2pt,Less Than 10 Ft
2024-11-18,22400251,2,184,10:22,Kevin Porter Jr.,NA,NA,123,93,1,Brandin Podziemski,GSW,LAC,10,22,Made Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,15,1,1,2pt,10-15 Ft
2024-11-18,22400251,2,184,10:22,Kevin Porter Jr.,NA,NA,123,93,1,Buddy Hield,GSW,LAC,10,22,Made Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,15,1,1,2pt,10-15 Ft
2024-11-18,22400251,2,184,10:22,Kevin Porter Jr.,NA,NA,123,93,1,Jonathan Kuminga,GSW,LAC,10,22,Made Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,15,1,1,2pt,10-15 Ft
2024-11-18,22400251,2,184,10:22,Kevin Porter Jr.,NA,NA,123,93,1,Kyle Anderson,GSW,LAC,10,22,Made Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,15,1,1,2pt,10-15 Ft
2024-11-18,22400251,2,184,10:22,Kevin Porter Jr.,NA,NA,123,93,1,Moses Moody,GSW,LAC,10,22,Made Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,15,1,1,2pt,10-15 Ft
2024-11-18,22400251,2,185,10:14,Kyle Anderson,NA,NA,-232,3,1,Amir Coffey,LAC,GSW,10,14,Missed Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,185,10:14,Kyle Anderson,NA,NA,-232,3,1,Ivica Zubac,LAC,GSW,10,14,Missed Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,185,10:14,Kyle Anderson,NA,NA,-232,3,1,Kevin Porter Jr.,LAC,GSW,10,14,Missed Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,185,10:14,Kyle Anderson,NA,NA,-232,3,1,Nicolas Batum,LAC,GSW,10,14,Missed Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,185,10:14,Kyle Anderson,NA,NA,-232,3,1,Terance Mann,LAC,GSW,10,14,Missed Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,187,09:54,Nicolas Batum,Ivica Zubac,NA,191,163,1,Brandin Podziemski,GSW,LAC,9,54,Made Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,187,09:54,Nicolas Batum,Ivica Zubac,NA,191,163,1,Buddy Hield,GSW,LAC,9,54,Made Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,187,09:54,Nicolas Batum,Ivica Zubac,NA,191,163,1,Jonathan Kuminga,GSW,LAC,9,54,Made Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,187,09:54,Nicolas Batum,Ivica Zubac,NA,191,163,1,Kyle Anderson,GSW,LAC,9,54,Made Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,187,09:54,Nicolas Batum,Ivica Zubac,NA,191,163,1,Moses Moody,GSW,LAC,9,54,Made Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,196,09:31,Ivica Zubac,NA,NA,11,87,1,Brandin Podziemski,GSW,LAC,9,31,Missed Shot,Hook Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,196,09:31,Ivica Zubac,NA,NA,11,87,1,Buddy Hield,GSW,LAC,9,31,Missed Shot,Hook Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,196,09:31,Ivica Zubac,NA,NA,11,87,1,Jonathan Kuminga,GSW,LAC,9,31,Missed Shot,Hook Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,196,09:31,Ivica Zubac,NA,NA,11,87,1,Moses Moody,GSW,LAC,9,31,Missed Shot,Hook Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,196,09:31,Ivica Zubac,NA,NA,11,87,1,Trayce Jackson-Davis,GSW,LAC,9,31,Missed Shot,Hook Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,204,09:13,Kevin Porter Jr.,NA,NA,2,58,1,Brandin Podziemski,GSW,LAC,9,13,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,204,09:13,Kevin Porter Jr.,NA,NA,2,58,1,Buddy Hield,GSW,LAC,9,13,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,204,09:13,Kevin Porter Jr.,NA,NA,2,58,1,Jonathan Kuminga,GSW,LAC,9,13,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,204,09:13,Kevin Porter Jr.,NA,NA,2,58,1,Moses Moody,GSW,LAC,9,13,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,204,09:13,Kevin Porter Jr.,NA,NA,2,58,1,Trayce Jackson-Davis,GSW,LAC,9,13,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,206,09:00,Buddy Hield,NA,NA,-77,234,0,Amir Coffey,LAC,GSW,9,0,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,206,09:00,Buddy Hield,NA,NA,-77,234,0,Ivica Zubac,LAC,GSW,9,0,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,206,09:00,Buddy Hield,NA,NA,-77,234,0,Kevin Porter Jr.,LAC,GSW,9,0,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,206,09:00,Buddy Hield,NA,NA,-77,234,0,Nicolas Batum,LAC,GSW,9,0,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,206,09:00,Buddy Hield,NA,NA,-77,234,0,Terance Mann,LAC,GSW,9,0,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,208,08:54,Brandin Podziemski,NA,NA,87,241,1,Amir Coffey,LAC,GSW,8,54,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,208,08:54,Brandin Podziemski,NA,NA,87,241,1,Ivica Zubac,LAC,GSW,8,54,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,208,08:54,Brandin Podziemski,NA,NA,87,241,1,Kevin Porter Jr.,LAC,GSW,8,54,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,208,08:54,Brandin Podziemski,NA,NA,87,241,1,Nicolas Batum,LAC,GSW,8,54,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,208,08:54,Brandin Podziemski,NA,NA,87,241,1,Terance Mann,LAC,GSW,8,54,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,210,08:45,Amir Coffey,Terance Mann,NA,143,209,1,Brandin Podziemski,GSW,LAC,8,45,Made Shot,Running Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,210,08:45,Amir Coffey,Terance Mann,NA,143,209,1,Buddy Hield,GSW,LAC,8,45,Made Shot,Running Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,210,08:45,Amir Coffey,Terance Mann,NA,143,209,1,Jonathan Kuminga,GSW,LAC,8,45,Made Shot,Running Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,210,08:45,Amir Coffey,Terance Mann,NA,143,209,1,Moses Moody,GSW,LAC,8,45,Made Shot,Running Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,210,08:45,Amir Coffey,Terance Mann,NA,143,209,1,Trayce Jackson-Davis,GSW,LAC,8,45,Made Shot,Running Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,212,08:29,Moses Moody,NA,NA,-147,199,1,Amir Coffey,LAC,GSW,8,29,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,212,08:29,Moses Moody,NA,NA,-147,199,1,Ivica Zubac,LAC,GSW,8,29,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,212,08:29,Moses Moody,NA,NA,-147,199,1,Kevin Porter Jr.,LAC,GSW,8,29,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,212,08:29,Moses Moody,NA,NA,-147,199,1,Nicolas Batum,LAC,GSW,8,29,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,212,08:29,Moses Moody,NA,NA,-147,199,1,Terance Mann,LAC,GSW,8,29,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,216,08:10,Moses Moody,Buddy Hield,NA,-130,215,1,Amir Coffey,LAC,GSW,8,10,Made Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,216,08:10,Moses Moody,Buddy Hield,NA,-130,215,1,Ivica Zubac,LAC,GSW,8,10,Made Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,216,08:10,Moses Moody,Buddy Hield,NA,-130,215,1,Kevin Porter Jr.,LAC,GSW,8,10,Made Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,216,08:10,Moses Moody,Buddy Hield,NA,-130,215,1,Nicolas Batum,LAC,GSW,8,10,Made Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,216,08:10,Moses Moody,Buddy Hield,NA,-130,215,1,Terance Mann,LAC,GSW,8,10,Made Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,223,07:53,James Harden,NA,NA,-39,41,1,Brandin Podziemski,GSW,LAC,7,53,Missed Shot,Driving Floating Bank Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,223,07:53,James Harden,NA,NA,-39,41,1,Jonathan Kuminga,GSW,LAC,7,53,Missed Shot,Driving Floating Bank Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,223,07:53,James Harden,NA,NA,-39,41,1,Lindy Waters III,GSW,LAC,7,53,Missed Shot,Driving Floating Bank Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,223,07:53,James Harden,NA,NA,-39,41,1,Moses Moody,GSW,LAC,7,53,Missed Shot,Driving Floating Bank Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,223,07:53,James Harden,NA,NA,-39,41,1,Trayce Jackson-Davis,GSW,LAC,7,53,Missed Shot,Driving Floating Bank Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,227,07:40,Terance Mann,Ivica Zubac,NA,20,15,1,Brandin Podziemski,GSW,LAC,7,40,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,227,07:40,Terance Mann,Ivica Zubac,NA,20,15,1,Jonathan Kuminga,GSW,LAC,7,40,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,227,07:40,Terance Mann,Ivica Zubac,NA,20,15,1,Lindy Waters III,GSW,LAC,7,40,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,227,07:40,Terance Mann,Ivica Zubac,NA,20,15,1,Moses Moody,GSW,LAC,7,40,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,227,07:40,Terance Mann,Ivica Zubac,NA,20,15,1,Trayce Jackson-Davis,GSW,LAC,7,40,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,229,07:14,Trayce Jackson-Davis,Moses Moody,NA,21,14,1,Amir Coffey,LAC,GSW,7,14,Made Shot,Cutting Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,229,07:14,Trayce Jackson-Davis,Moses Moody,NA,21,14,1,Ivica Zubac,LAC,GSW,7,14,Made Shot,Cutting Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,229,07:14,Trayce Jackson-Davis,Moses Moody,NA,21,14,1,James Harden,LAC,GSW,7,14,Made Shot,Cutting Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,229,07:14,Trayce Jackson-Davis,Moses Moody,NA,21,14,1,Nicolas Batum,LAC,GSW,7,14,Made Shot,Cutting Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,229,07:14,Trayce Jackson-Davis,Moses Moody,NA,21,14,1,Terance Mann,LAC,GSW,7,14,Made Shot,Cutting Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,233,06:56,Trayce Jackson-Davis,NA,NA,-11,8,1,Amir Coffey,LAC,GSW,6,56,Made Shot,Running Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,233,06:56,Trayce Jackson-Davis,NA,NA,-11,8,1,Ivica Zubac,LAC,GSW,6,56,Made Shot,Running Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,233,06:56,Trayce Jackson-Davis,NA,NA,-11,8,1,James Harden,LAC,GSW,6,56,Made Shot,Running Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,233,06:56,Trayce Jackson-Davis,NA,NA,-11,8,1,Nicolas Batum,LAC,GSW,6,56,Made Shot,Running Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,233,06:56,Trayce Jackson-Davis,NA,NA,-11,8,1,Terance Mann,LAC,GSW,6,56,Made Shot,Running Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,234,06:38,Amir Coffey,NA,NA,-191,183,1,Brandin Podziemski,GSW,LAC,6,38,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,234,06:38,Amir Coffey,NA,NA,-191,183,1,Jonathan Kuminga,GSW,LAC,6,38,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,234,06:38,Amir Coffey,NA,NA,-191,183,1,Lindy Waters III,GSW,LAC,6,38,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,234,06:38,Amir Coffey,NA,NA,-191,183,1,Moses Moody,GSW,LAC,6,38,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,234,06:38,Amir Coffey,NA,NA,-191,183,1,Trayce Jackson-Davis,GSW,LAC,6,38,Missed Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,243,06:26,Nicolas Batum,Amir Coffey,NA,-238,36,1,Andrew Wiggins,GSW,LAC,6,26,Made Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,243,06:26,Nicolas Batum,Amir Coffey,NA,-238,36,1,Draymond Green,GSW,LAC,6,26,Made Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,243,06:26,Nicolas Batum,Amir Coffey,NA,-238,36,1,Lindy Waters III,GSW,LAC,6,26,Made Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,243,06:26,Nicolas Batum,Amir Coffey,NA,-238,36,1,Stephen Curry,GSW,LAC,6,26,Made Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,243,06:26,Nicolas Batum,Amir Coffey,NA,-238,36,1,Trayce Jackson-Davis,GSW,LAC,6,26,Made Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,247,06:07,Draymond Green,NA,NA,237,14,1,Amir Coffey,LAC,GSW,6,7,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,247,06:07,Draymond Green,NA,NA,237,14,1,Ivica Zubac,LAC,GSW,6,7,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,247,06:07,Draymond Green,NA,NA,237,14,1,James Harden,LAC,GSW,6,7,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,247,06:07,Draymond Green,NA,NA,237,14,1,Nicolas Batum,LAC,GSW,6,7,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,247,06:07,Draymond Green,NA,NA,237,14,1,Terance Mann,LAC,GSW,6,7,Missed Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,250,05:59,Terance Mann,NA,Trayce Jackson-Davis,4,20,1,Andrew Wiggins,GSW,LAC,5,59,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,250,05:59,Terance Mann,NA,Trayce Jackson-Davis,4,20,1,Draymond Green,GSW,LAC,5,59,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,250,05:59,Terance Mann,NA,Trayce Jackson-Davis,4,20,1,Lindy Waters III,GSW,LAC,5,59,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,250,05:59,Terance Mann,NA,Trayce Jackson-Davis,4,20,1,Stephen Curry,GSW,LAC,5,59,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,250,05:59,Terance Mann,NA,Trayce Jackson-Davis,4,20,1,Trayce Jackson-Davis,GSW,LAC,5,59,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,255,05:45,Stephen Curry,NA,NA,82,250,1,Amir Coffey,LAC,GSW,5,45,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,255,05:45,Stephen Curry,NA,NA,82,250,1,Ivica Zubac,LAC,GSW,5,45,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,255,05:45,Stephen Curry,NA,NA,82,250,1,James Harden,LAC,GSW,5,45,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,255,05:45,Stephen Curry,NA,NA,82,250,1,Nicolas Batum,LAC,GSW,5,45,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,255,05:45,Stephen Curry,NA,NA,82,250,1,Terance Mann,LAC,GSW,5,45,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,257,05:29,Terance Mann,James Harden,NA,230,24,1,Andrew Wiggins,GSW,LAC,5,29,Made Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,257,05:29,Terance Mann,James Harden,NA,230,24,1,Draymond Green,GSW,LAC,5,29,Made Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,257,05:29,Terance Mann,James Harden,NA,230,24,1,Lindy Waters III,GSW,LAC,5,29,Made Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,257,05:29,Terance Mann,James Harden,NA,230,24,1,Stephen Curry,GSW,LAC,5,29,Made Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,257,05:29,Terance Mann,James Harden,NA,230,24,1,Trayce Jackson-Davis,GSW,LAC,5,29,Made Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,259,05:17,Andrew Wiggins,NA,NA,-123,217,1,Amir Coffey,LAC,GSW,5,17,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,259,05:17,Andrew Wiggins,NA,NA,-123,217,1,Ivica Zubac,LAC,GSW,5,17,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,259,05:17,Andrew Wiggins,NA,NA,-123,217,1,James Harden,LAC,GSW,5,17,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,259,05:17,Andrew Wiggins,NA,NA,-123,217,1,Nicolas Batum,LAC,GSW,5,17,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,259,05:17,Andrew Wiggins,NA,NA,-123,217,1,Terance Mann,LAC,GSW,5,17,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,261,04:57,Ivica Zubac,Terance Mann,NA,-53,19,1,Andrew Wiggins,GSW,LAC,4,57,Made Shot,Turnaround Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
